time_start	date_start	test_file	Pre_total_node_count	Pre_tot_phi_node_count	Pre_tot_lambda_node_count	Pre_tot_apply_node_count	Pre_tot_lambdas_inside_phis	Pre_lambdas_exported	Pre_Max_NC_for_exported_lambdas	Pre_Avg_NC_for_exported_lambdas	Pre_Min_NC_for_exported_lambdas	Pre_Max_SCC_for_exported_lambdas	Pre_Avg_SCC_for_exported_lambdas	Pre_Min_SCC_for_exported_lambdas	Pre_Max_NC	Pre_Avg_NC	Pre_Min_NC	Pre_Max_SCC	Pre_Avg_SCC	Pre_Min_SCC	Pre_Max_CIN	Pre_Avg_CIN	Pre_Min_CIN	Pre_Max_PC	Pre_Avg_PC	Pre_Min_PC	Pre_Max_CPC	Pre_Avg_CPC	Pre_Min_CPC	Pre_Max_LND	Pre_Avg_LND	Pre_Min_LND	loop_breakers_size	static_known_applies	static_known_applies_minus_loop_breakers	inlines_performed	applies_after_inlining	wall_clock_ms	Post_total_node_count	Post_tot_phi_node_count	Post_tot_lambda_node_count	Post_tot_apply_node_count	Post_tot_lambdas_inside_phis	Post_lambdas_exported	Post_Max_NC_for_exported_lambdas	Post_Avg_NC_for_exported_lambdas	Post_Min_NC_for_exported_lambdas	Post_Max_SCC_for_exported_lambdas	Post_Avg_SCC_for_exported_lambdas	Post_Min_SCC_for_exported_lambdas	Post_Max_NC	Post_Avg_NC	Post_Min_NC	Post_Max_SCC	Post_Avg_SCC	Post_Min_SCC	Post_Max_CIN	Post_Avg_CIN	Post_Min_CIN	Post_Max_PC	Post_Avg_PC	Post_Min_PC	Post_Max_CPC	Post_Avg_CPC	Post_Min_CPC	Post_Max_LND	Post_Avg_LND	Post_Min_LND	duration_secs
20:41:14	15.06.2015	gromacs/maths.s	2786	0	6	9	0	6	295	112	18	295	112	18	295	112	18	1	1	1	295	112	18	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3.0857	2786	0	6	9	0	6	295	112	18	295	112	18	295	112	18	1	1	1	295	112	18	1	1	1	0	0	0	0	0	0	00:00:00.533
20:41:14	15.06.2015	gromacs/stat.s	1412	0	7	73	0	5	562	167.857	4	562	167.857	4	562	167.857	4	4	1.57143	1	562	167.857	4	10	3.30137	0	4	0.178082	0	2	0.164384	0	0	6	6	2	4	38.0263	1428	0	6	71	0	5	562	198.667	4	562	198.667	4	562	198.667	4	4	1.5	1	562	198.667	4	10	3.33803	0	4	0.183099	0	2	0.140845	0	00:00:01.1288
20:41:16	15.06.2015	gromacs/tgroup.s	1526	0	14	28	0	7	218	89.6429	12	218	89.6429	12	218	89.6429	12	8	1.57143	1	218	89.6429	12	5	2.57143	0	4	0.321429	0	1	0.321429	0	0	15	15	5	1	30.4717	1011	0	8	9	0	7	227	99.125	12	227	99.125	12	227	99.125	12	1	1	1	227	99.125	12	4	2.22222	0	0	0	0	1	0.555556	0	00:00:00.262
20:41:16	15.06.2015	gromacs/pdbio.s	4148	0	17	125	0	10	736	155.235	5	736	155.235	5	736	155.235	5	9	1.94118	1	736	155.235	5	9	1.832	0	4	0.104	0	1	0.408	0	0	23	23	20	2	1817.16	3265	0	10	82	0	10	765	182.6	5	765	182.6	5	765	182.6	5	2	1.2	1	765	182.6	5	9	1.92683	0	4	0.134146	0	1	0.597561	0	00:00:06.6478
20:41:22	15.06.2015	gromacs/rmpbc.s	262	0	2	8	0	1	188	105.5	23	188	105.5	23	188	105.5	23	1	1	1	188	105.5	23	5	3.25	1	1	0.125	0	1	0.125	0	0	1	1	1	0	0.574634	258	0	1	7	0	1	208	208	208	208	208	208	208	208	208	1	1	1	208	208	208	5	3.42857	1	1	0.142857	0	0	0	0	00:00:00.060
20:41:22	15.06.2015	gromacs/invblock.s	118	0	1	1	0	1	96	96	96	96	96	96	96	96	96	1	1	1	96	96	96	5	5	5	4	4	4	0	0	0	0	0	0	0	0	0.147965	118	0	1	1	0	1	96	96	96	96	96	96	96	96	96	1	1	1	96	96	96	5	5	5	4	4	4	0	0	0	00:00:00.024
20:41:23	15.06.2015	gromacs/pme.s	6290	0	14	57	0	13	701	234.714	13	701	234.714	13	701	234.714	13	4	1.92857	1	701	234.714	13	12	4.33333	1	4	1	0	3	0.210526	0	0	14	14	5	2	830.364	6163	0	13	40	0	13	701	245.462	13	701	245.462	13	701	245.462	13	2	1.15385	1	701	245.462	13	9	4.1	1	4	1.05	0	3	0.3	0	00:00:03.3786
20:41:26	15.06.2015	gromacs/comlib.s	129	0	4	2	0	4	27	25.75	24	27	25.75	24	27	25.75	24	2	1.5	1	27	25.75	24	1	0.5	0	0	0	0	1	1	1	0	2	2	1	1	0.407295	150	0	4	1	0	4	48	31	24	48	31	24	48	31	24	2	1.25	1	48	31	24	1	1	1	0	0	0	1	1	1	00:00:00.013
20:41:26	15.06.2015	gromacs/csettle.s	2537	0	1	12	0	1	1119	1119	1119	1119	1119	1119	1119	1119	1119	1	1	1	1119	1119	1119	3	1.5	1	1	0.25	0	1	0.583333	0	0	0	0	0	0	2.02226	2537	0	1	12	0	1	1119	1119	1119	1119	1119	1119	1119	1119	1119	1	1	1	1119	1119	1119	3	1.5	1	1	0.25	0	1	0.583333	0	00:00:01.1466
20:41:28	15.06.2015	gromacs/shift_util.s	5443	0	29	90	0	23	496	99.6897	5	496	99.6897	5	496	99.6897	5	3	1.48276	1	496	99.6897	5	5	2.4	1	4	0.177778	0	3	0.655556	0	0	20	20	19	2	1795.25	5639	0	24	72	0	23	718	128.833	13	718	128.833	13	718	128.833	13	2	1.04167	1	718	128.833	13	5	2.41667	1	4	0.222222	0	3	0.416667	0	00:00:04.4342
20:41:32	15.06.2015	gromacs/calcvir.s	1445	0	4	13	0	2	489	222	31	489	222	31	489	222	31	6	3	1	489	222	31	9	3.92308	1	1	0.0769231	0	0	0	0	0	10	10	13	1	138.98	1000	0	2	4	0	2	541	423.5	306	541	423.5	306	541	423.5	306	2	1.5	1	541	423.5	306	5	2	1	0	0	0	0	0	0	00:00:00.363
20:41:33	15.06.2015	gromacs/splittop.s	1156	0	5	24	0	3	685	214.4	33	685	214.4	33	685	214.4	33	5	2	1	685	214.4	33	5	4.25	3	5	1.08333	0	3	0.583333	0	0	7	7	2	1	36.0174	975	0	3	15	0	3	667	298.667	45	667	298.667	45	667	298.667	45	2	1.33333	1	667	298.667	45	5	4.53333	3	5	1.33333	0	3	0.866667	0	00:00:02.2608
20:41:35	15.06.2015	gromacs/xutils.s	2716	0	16	81	0	7	612	114.125	12	612	114.125	12	612	114.125	12	2	1.1875	1	612	114.125	12	8	2.60494	0	4	0.666667	0	2	0.37037	0	0	12	12	8	1	1224.23	1379	0	8	35	0	7	235	122.25	13	235	122.25	13	235	122.25	13	1	1	1	235	122.25	13	6	2.34286	0	4	0.428571	0	1	0.142857	0	00:00:02.2976
20:41:38	15.06.2015	gromacs/typedefs.s	947	0	11	39	0	11	235	73.0909	7	235	73.0909	7	235	73.0909	7	4	1.72727	1	235	73.0909	7	5	3.48718	1	5	1.23077	0	1	0.179487	0	0	8	8	6	2	7.30994	952	0	11	34	0	11	235	74.1818	7	235	74.1818	7	235	74.1818	7	2	1.18182	1	235	74.1818	7	5	3.79412	1	5	1.35294	0	1	0.205882	0	00:00:00.191
20:41:38	15.06.2015	gromacs/vec.s	99	0	2	1	0	2	37	35	33	37	35	33	37	35	33	1	1	1	37	35	33	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0.099823	99	0	2	1	0	2	37	35	33	37	35	33	37	35	33	1	1	1	37	35	33	1	1	1	0	0	0	1	1	1	00:00:00.010
20:41:38	15.06.2015	gromacs/symtab.s	858	0	11	25	0	8	177	68.8182	4	177	68.8182	4	177	68.8182	4	3	1.27273	1	177	68.8182	4	5	2.64	0	5	0.36	0	2	0.44	0	0	6	6	2	1	8.69364	561	0	8	14	0	8	122	60.375	4	122	60.375	4	122	60.375	4	2	1.125	1	122	60.375	4	4	3.35714	1	0	0	0	2	0.642857	0	00:00:00.126
20:41:38	15.06.2015	gromacs/shakef.s	2789	0	7	29	0	3	521	204.286	5	521	204.286	5	521	204.286	5	3	1.71429	1	521	204.286	5	13	3.24138	1	4	0.62069	0	2	0.827586	0	0	9	9	7	2	38.0172	2838	0	4	23	0	3	521	370.5	251	521	370.5	251	521	370.5	251	2	1.25	1	521	370.5	251	13	3.65217	1	4	0.782609	0	2	0.869565	0	00:00:01.1290
20:41:40	15.06.2015	gromacs/gbutil.s	1845	0	10	31	0	5	416	133.3	5	416	133.3	5	416	133.3	5	3	1.9	1	416	133.3	5	6	1.93548	1	1	0.0322581	0	2	0.580645	0	0	14	14	14	3	78.1416	1958	0	6	21	0	5	416	241.667	16	416	241.667	16	416	241.667	16	2	1.33333	1	416	241.667	16	5	1.66667	1	1	0.047619	0	2	0.714286	0	00:00:01.1155
20:41:41	15.06.2015	gromacs/psspread.s	1332	0	4	24	0	1	621	176	5	621	176	5	621	176	5	7	2.5	1	621	176	5	6	2.33333	1	4	0.291667	0	3	0.708333	0	0	9	9	8	1	1284.48	1336	0	2	16	0	1	705	355	5	705	355	5	705	355	5	1	1	1	705	355	5	6	2.6875	1	4	0.4375	0	2	0.4375	0	00:00:02.2589
20:41:44	15.06.2015	gromacs/pullio.s	2436	0	10	134	0	6	700	172.6	16	700	172.6	16	700	172.6	16	7	1.6	1	700	172.6	16	6	3.05224	1	3	0.776119	0	2	0.201493	0	0	10	10	9	1	472.075	2688	0	7	125	0	6	711	283	47	711	283	47	711	283	47	1	1	1	711	283	47	6	3.088	1	3	0.832	0	2	0.152	0	00:00:06.6693
20:41:50	15.06.2015	gromacs/string2.s	872	0	13	34	0	13	287	60.7692	7	287	60.7692	7	287	60.7692	7	3	1.23077	1	287	60.7692	7	5	2	1	4	0.5	0	2	0.382353	0	0	3	3	2	1	6.57925	881	0	13	32	0	13	287	61.4615	12	287	61.4615	12	287	61.4615	12	2	1.07692	1	287	61.4615	12	5	2.0625	1	4	0.53125	0	2	0.40625	0	00:00:00.249
20:41:50	15.06.2015	gromacs/viewit.s	316	0	3	19	0	3	115	78	38	115	78	38	115	78	38	3	2	1	115	78	38	3	1.68421	0	1	0.368421	0	1	0.263158	0	0	3	3	2	1	4.71795	350	0	3	18	0	3	131	89.3333	38	131	89.3333	38	131	89.3333	38	2	1.33333	1	131	89.3333	38	3	1.61111	0	1	0.388889	0	1	0.277778	0	00:00:00.082
20:41:51	15.06.2015	gromacs/ewald_util.s	2176	0	6	24	0	2	712	157.5	31	712	157.5	31	712	157.5	31	2	1.33333	1	712	157.5	31	3	2	1	2	0.0833333	0	3	1.125	0	0	6	6	5	1	8068.04	2246	0	3	19	0	2	907	339.333	44	907	339.333	44	907	339.333	44	1	1	1	907	339.333	44	3	1.89474	1	2	0.105263	0	2	0.789474	0	00:00:12.12024
20:42:03	15.06.2015	gromacs/init_sh.s	1028	0	2	18	0	1	770	430	90	770	430	90	770	430	90	2	1.5	1	770	430	90	5	3.22222	3	1	0.111111	0	1	0.611111	0	0	2	2	1	1	61.7605	1041	0	2	17	0	1	783	436.5	90	783	436.5	90	783	436.5	90	1	1	1	783	436.5	90	5	3.23529	3	1	0.117647	0	1	0.588235	0	00:00:03.3640
20:42:06	15.06.2015	gromacs/vcm.s	3279	0	18	51	0	4	641	139.333	5	641	139.333	5	641	139.333	5	4	1.5	1	641	139.333	5	5	2.84314	1	5	0.764706	0	2	0.666667	0	0	23	23	22	1	14967.9	3592	0	5	28	0	4	1529	568	24	1529	568	24	1529	568	24	1	1	1	1529	568	24	5	3.5	1	5	1.32143	0	1	0.5	0	00:00:17.17889
20:42:24	15.06.2015	gromacs/glaasje.s	1503	0	1	14	0	1	427	427	427	427	427	427	427	427	427	1	1	1	427	427	427	5	2.14286	1	4	1	0	1	0.285714	0	0	0	0	0	0	2.54099	1503	0	1	14	0	1	427	427	427	427	427	427	427	427	427	1	1	1	427	427	427	5	2.14286	1	4	1	0	1	0.285714	0	00:00:00.605
20:42:25	15.06.2015	gromacs/txtdump.s	7317	0	35	318	0	20	984	114.743	5	984	114.743	5	984	114.743	5	52	6.17143	1	984	114.743	5	6	3.22327	1	3	0.481132	0	2	0.273585	0	0	196	196	241	11	4773.84	8372	0	21	197	0	20	2123	243.571	5	2123	243.571	5	2123	243.571	5	6	1.47619	1	2123	243.571	5	5	3.0203	1	2	0.725888	0	2	0.243655	0	00:00:19.19048
20:42:44	15.06.2015	gromacs/mdebin.s	3501	0	9	115	0	4	1157	311.111	5	1157	311.111	5	1157	311.111	5	2	1.22222	1	1157	311.111	5	8	3.6	0	4	0.391304	0	3	0.278261	0	0	7	7	4	1	69.5057	3390	0	5	101	0	4	1157	539.6	5	1157	539.6	5	1157	539.6	5	1	1	1	1157	539.6	5	8	3.74257	0	4	0.386139	0	3	0.29703	0	00:00:22.22945
20:43:07	15.06.2015	gromacs/rbin.s	422	0	7	4	0	7	113	53.2857	7	113	53.2857	7	113	53.2857	7	1	1	1	113	53.2857	7	5	4.5	3	5	2.75	0	0	0	0	0	0	0	0	0	0.232392	422	0	7	4	0	7	113	53.2857	7	113	53.2857	7	113	53.2857	7	1	1	1	113	53.2857	7	5	4.5	3	5	2.75	0	0	0	0	00:00:00.048
20:43:07	15.06.2015	gromacs/binio.s	109	0	2	8	0	2	46	46	46	46	46	46	46	46	46	1	1	1	46	46	46	4	2	0	1	0.25	0	0	0	0	0	0	0	0	0	0.189623	109	0	2	8	0	2	46	46	46	46	46	46	46	46	46	1	1	1	46	46	46	4	2	0	1	0.25	0	0	0	0	00:00:00.016
20:43:07	15.06.2015	gromacs/nsb.s	598	0	3	14	0	3	227	178.333	110	227	178.333	110	227	178.333	110	2	1.33333	1	227	178.333	110	3	2.85714	2	1	0.571429	0	1	0.214286	0	0	1	1	0	1	0.735366	598	0	3	14	0	3	227	178.333	110	227	178.333	110	227	178.333	110	2	1.33333	1	227	178.333	110	3	2.85714	2	1	0.571429	0	1	0.214286	0	00:00:00.163
20:43:07	15.06.2015	gromacs/wgms.s	263	0	2	8	0	2	106	102.5	99	106	102.5	99	106	102.5	99	1	1	1	106	102.5	99	3	3	3	0	0	0	2	1	0	0	0	0	0	0	0.188044	263	0	2	8	0	2	106	102.5	99	106	102.5	99	106	102.5	99	1	1	1	106	102.5	99	3	3	3	0	0	0	2	1	0	00:00:00.040
20:43:07	15.06.2015	sphinx3/lmclass.s	1221	0	9	62	0	7	500	98.4444	11	500	98.4444	11	500	98.4444	11	2	1.11111	1	500	98.4444	11	4	2.67742	1	4	0.709677	0	3	1.1129	0	0	3	3	2	1	75.7999	1148	0	8	57	0	7	513	102	11	513	102	11	513	102	11	1	1	1	513	102	11	4	2.66667	1	4	0.631579	0	3	1.14035	0	00:00:01.1626
20:43:09	15.06.2015	sphinx3/agc.s	119	0	1	1	0	1	76	76	76	76	76	76	76	76	76	1	1	1	76	76	76	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0.112496	119	0	1	1	0	1	76	76	76	76	76	76	76	76	76	1	1	1	76	76	76	4	4	4	4	4	4	0	0	0	00:00:00.015
20:43:09	15.06.2015	sphinx3/hash.s	1003	0	14	29	0	7	123	66.7143	23	123	66.7143	23	123	66.7143	23	4	1.5	1	123	66.7143	23	5	2.62069	1	4	0.551724	0	2	0.241379	0	0	14	14	14	1	58.6125	780	0	8	11	0	7	159	91.875	47	159	91.875	47	159	91.875	47	1	1	1	159	91.875	47	5	1.81818	1	3	0.272727	0	2	0.454545	0	00:00:00.190
20:43:09	15.06.2015	sphinx3/utt.s	3739	0	8	145	0	7	1237	419.375	32	1237	419.375	32	1237	419.375	32	5	2.125	1	1237	419.375	32	10	2.73793	1	4	0.275862	0	2	0.42069	0	0	10	10	6	4	321.278	3816	0	7	139	0	7	1262	490.429	94	1262	490.429	94	1262	490.429	94	3	1.57143	1	1262	490.429	94	10	2.76259	1	4	0.28777	0	2	0.359712	0	00:00:20.20336
20:43:29	15.06.2015	sphinx3/cmn_prior.s	427	0	1	6	0	1	261	261	261	261	261	261	261	261	261	1	1	1	261	261	261	4	3	2	3	2.33333	1	0	0	0	0	0	0	0	0	0.526032	427	0	1	6	0	1	261	261	261	261	261	261	261	261	261	1	1	1	261	261	261	4	3	2	3	2.33333	1	0	0	0	00:00:00.170
20:43:29	15.06.2015	sphinx3/lextree.s	3780	2	15	86	2	11	1496	239.267	30	1496	239.267	30	1496	239.267	30	6	1.46667	1	1496	239.267	30	7	3.02326	1	4	0.395349	0	3	0.697674	0	2	13	9	8	1	62006.9	4141	2	14	96	2	11	1836	282.214	30	1836	282.214	30	1836	282.214	30	1	1	1	1836	282.214	30	7	2.86458	1	4	0.697917	0	3	0.802083	0	00:01:26.86677
20:44:56	15.06.2015	sphinx3/profile.s	387	0	11	26	0	11	96	25.9091	4	96	25.9091	4	96	25.9091	4	2	1.18182	1	96	25.9091	4	4	2.07692	1	3	0.923077	0	1	0.153846	0	0	2	2	1	1	1.20252	395	0	11	25	0	11	96	26.6364	4	96	26.6364	4	96	26.6364	4	2	1.09091	1	96	26.6364	4	4	2.12	1	3	0.96	0	1	0.12	0	00:00:00.038
20:44:56	15.06.2015	sphinx3/cmn.s	562	0	2	5	0	2	350	180	10	350	180	10	350	180	10	1	1	1	350	180	10	4	2.2	1	3	0.6	0	1	0.2	0	0	0	0	0	0	0.937051	562	0	2	5	0	2	350	180	10	350	180	10	350	180	10	1	1	1	350	180	10	4	2.2	1	3	0.6	0	1	0.2	0	00:00:00.324
20:44:56	15.06.2015	sphinx3/dict2pid.s	2759	0	9	113	0	4	1122	286.889	87	1122	286.889	87	1122	286.889	87	4	1.33333	1	1122	286.889	87	6	2.84071	1	4	0.238938	0	3	0.663717	0	0	8	8	4	4	5809.9	2478	0	5	93	0	4	1210	461	94	1210	461	94	1210	461	94	4	1.6	1	1210	461	94	6	2.86022	1	4	0.290323	0	3	0.591398	0	00:00:17.17825
20:45:14	15.06.2015	sphinx3/bio.s	972	0	10	70	0	6	230	80.2	25	230	80.2	25	230	80.2	25	3	1.2	1	230	80.2	25	6	2.68571	1	4	0.942857	0	1	0.257143	0	0	6	6	5	1	20.1788	798	0	7	59	0	6	243	92	25	243	92	25	243	92	25	1	1	1	243	92	25	4	2.64407	1	4	0.813559	0	1	0.305085	0	00:00:00.211
20:45:14	15.06.2015	sphinx3/kbcore.s	1377	0	2	96	0	2	1001	568	135	1001	568	135	1001	568	135	1	1	1	1001	568	135	9	2.375	1	4	0.8125	0	1	0.03125	0	0	0	0	0	0	2.23407	1377	0	2	96	0	2	1001	568	135	1001	568	135	1001	568	135	1	1	1	1001	568	135	9	2.375	1	4	0.8125	0	1	0.03125	0	00:00:14.14099
20:45:29	15.06.2015	sphinx3/str2words.s	185	0	1	2	0	1	162	162	162	162	162	162	162	162	162	1	1	1	162	162	162	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0.183409	185	0	1	2	0	1	162	162	162	162	162	162	162	162	162	1	1	1	162	162	162	0	0	0	0	0	0	2	2	2	00:00:00.081
20:45:29	15.06.2015	sphinx3/ascr.s	48	0	1	2	0	1	34	34	34	34	34	34	34	34	34	1	1	1	34	34	34	4	4	4	4	3.5	3	0	0	0	0	0	0	0	0	0.06712	48	0	1	2	0	1	34	34	34	34	34	34	34	34	34	1	1	1	34	34	34	4	4	4	4	3.5	3	0	0	0	00:00:00.007
20:45:29	15.06.2015	sphinx3/parse_args_file.s	813	0	2	25	0	2	182	94	6	182	94	6	182	94	6	1	1	1	182	94	6	5	2.08	1	4	0.4	0	2	0.68	0	0	0	0	0	0	0.450145	813	0	2	25	0	2	182	94	6	182	94	6	182	94	6	1	1	1	182	94	6	5	2.08	1	4	0.4	0	2	0.68	0	00:00:00.093
20:45:29	15.06.2015	sphinx3/beam.s	55	0	1	5	0	1	40	40	40	40	40	40	40	40	40	1	1	1	40	40	40	4	1.6	1	4	0.8	0	0	0	0	0	0	0	0	0	0.064901	55	0	1	5	0	1	40	40	40	40	40	40	40	40	40	1	1	1	40	40	40	4	1.6	1	4	0.8	0	0	0	0	00:00:00.006
20:45:29	15.06.2015	sphinx3/wid.s	695	0	2	24	0	2	514	305	96	514	305	96	514	305	96	1	1	1	514	305	96	4	2.54167	2	4	0.291667	0	2	1.125	0	0	0	0	0	0	1.86552	695	0	2	24	0	2	514	305	96	514	305	96	514	305	96	1	1	1	514	305	96	4	2.54167	2	4	0.291667	0	2	1.125	0	00:00:01.1185
20:45:30	15.06.2015	sphinx3/lm.s	6416	0	25	277	0	16	1826	234.88	9	1826	234.88	9	1826	234.88	9	13	1.88	1	1826	234.88	9	7	2.51264	0	4	0.595668	0	2	0.216606	0	0	31	31	6	23	18862.7	5844	0	20	251	0	16	1807	266.9	9	1807	266.9	9	1807	266.9	9	12	1.95	1	1807	266.9	9	7	2.55378	0	4	0.653386	0	2	0.211155	0	00:01:28.88560
20:46:59	15.06.2015	sphinx3/io.s	700	0	7	55	0	7	187	82.1429	14	187	82.1429	14	187	82.1429	14	2	1.14286	1	187	82.1429	14	4	2.05455	0	3	0.709091	0	1	0.145455	0	0	1	1	0	1	0.45151	700	0	7	55	0	7	187	82.1429	14	187	82.1429	14	187	82.1429	14	2	1.14286	1	187	82.1429	14	4	2.05455	0	3	0.709091	0	1	0.145455	0	00:00:00.209
20:46:59	15.06.2015	sphinx3/tmat.s	912	0	5	53	0	5	412	147.4	26	412	147.4	26	412	147.4	26	2	1.2	1	412	147.4	26	6	2.83019	1	4	0.320755	0	3	0.415094	0	0	1	1	1	0	6.64526	900	0	5	44	0	5	400	145	26	400	145	26	400	145	26	1	1	1	400	145	26	6	2.95455	1	4	0.386364	0	3	0.5	0	00:00:00.664
20:46:59	15.06.2015	sphinx3/spec_main_live_pretend.s	674	0	1	47	0	1	541	541	541	541	541	541	541	541	541	1	1	1	541	541	541	4	2.10638	1	3	0.12766	0	3	0.723404	0	0	0	0	0	0	1.48445	674	0	1	47	0	1	541	541	541	541	541	541	541	541	541	1	1	1	541	541	541	4	2.10638	1	3	0.12766	0	3	0.723404	0	00:00:01.1118
20:47:01	15.06.2015	sphinx3/logs3.s	565	0	9	33	0	9	163	37.1111	3	163	37.1111	3	163	37.1111	3	1	1	1	163	37.1111	3	4	2.12121	1	4	1.27273	0	1	0.0606061	0	0	0	0	0	0	0.265167	565	0	9	33	0	9	163	37.1111	3	163	37.1111	3	163	37.1111	3	1	1	1	163	37.1111	3	4	2.12121	1	4	1.27273	0	1	0.0606061	0	00:00:00.060
20:47:01	15.06.2015	sphinx3/subvq.s	2947	0	10	108	0	7	989	270	68	989	270	68	989	270	68	2	1.2	1	989	270	68	6	2.61111	0	4	0.212963	0	3	0.824074	0	0	5	5	4	1	154	2816	0	8	99	0	7	1017	321.875	79	1017	321.875	79	1017	321.875	79	1	1	1	1017	321.875	79	6	2.63636	0	4	0.161616	0	3	0.868687	0	00:00:11.11593
20:47:12	15.06.2015	sphinx3/fillpen.s	560	0	3	27	0	3	372	145	26	372	145	26	372	145	26	1	1	1	372	145	26	4	2.14815	1	4	0.407407	0	1	0.407407	0	0	0	0	0	0	1.07	560	0	3	27	0	3	372	145	26	372	145	26	372	145	26	1	1	1	372	145	26	4	2.14815	1	4	0.407407	0	1	0.407407	0	00:00:00.432
20:47:13	15.06.2015	sphinx3/hmm.s	1332	0	6	49	0	5	537	208.667	32	537	208.667	32	537	208.667	32	30	6.5	1	537	208.667	32	5	2.40816	1	3	0.102041	0	1	0.0816327	0	0	34	34	36	2	102.626	2854	0	5	17	0	5	1107	555.2	71	1107	555.2	71	1107	555.2	71	3	1.4	1	1107	555.2	71	5	3.05882	1	3	0.294118	0	1	0.235294	0	00:00:01.1832
20:47:14	15.06.2015	sphinx3/err.s	186	0	8	37	0	8	26	18.375	11	26	18.375	11	26	18.375	11	1	1	1	26	18.375	11	3	1.48649	0	1	0.243243	0	0	0	0	0	0	0	0	0	0.183285	186	0	8	37	0	8	26	18.375	11	26	18.375	11	26	18.375	11	1	1	1	26	18.375	11	3	1.48649	0	1	0.243243	0	0	0	0	00:00:00.016
20:47:14	15.06.2015	sphinx3/unlimit.s	17	0	1	2	0	1	10	10	10	10	10	10	10	10	10	1	1	1	10	10	10	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0.092417	17	0	1	2	0	1	10	10	10	10	10	10	10	10	10	1	1	1	10	10	10	2	2	2	1	1	1	0	0	0	00:00:00.009
20:47:15	15.06.2015	sphinx3/approx_cont_mgau.s	857	0	4	16	0	4	453	199.5	49	453	199.5	49	453	199.5	49	3	1.75	1	453	199.5	49	9	4.0625	1	1	0.125	0	1	0.3125	0	0	3	3	1	2	25.2167	874	0	4	15	0	4	470	203.75	49	470	203.75	49	470	203.75	49	3	1.5	1	470	203.75	49	9	4	1	1	0.133333	0	1	0.333333	0	00:00:00.766
20:47:15	15.06.2015	sphinx3/ckd_alloc.s	789	0	11	29	0	11	244	65.2727	11	244	65.2727	11	244	65.2727	11	6	2.18182	1	244	65.2727	11	4	2.31034	1	3	0.413793	0	0	0	0	0	13	13	5	8	4.97555	809	0	11	24	0	11	244	67.0909	11	244	67.0909	11	244	67.0909	11	5	1.72727	1	244	67.0909	11	4	2.58333	1	3	0.5	0	0	0	0	00:00:00.122
20:47:15	15.06.2015	sphinx3/heap.s	402	2	7	11	2	5	122	51.5714	11	122	51.5714	11	122	51.5714	11	2	1.14286	1	122	51.5714	11	4	2.45455	1	4	0.909091	0	1	0.0909091	0	2	7	1	1	0	0.469997	422	2	7	10	2	5	122	54.4286	11	122	54.4286	11	122	54.4286	11	1	1	1	122	54.4286	11	4	2.4	1	4	1	0	0	0	0	00:00:00.055
20:47:15	15.06.2015	sphinx3/specrand.s	61	0	2	0	0	2	41	23	5	41	23	5	41	23	5	1	1	1	41	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100352	61	0	2	0	0	2	41	23	5	41	23	5	41	23	5	1	1	1	41	23	5	0	0	0	0	0	0	0	0	0	00:00:00.010
20:47:15	15.06.2015	sphinx3/kb.s	3094	0	5	208	0	5	1923	524.8	41	1923	524.8	41	1923	524.8	41	2	1.2	1	1923	524.8	41	28	2.19231	1	4	0.230769	0	2	0.158654	0	0	1	1	0	1	18.6162	3094	0	5	208	0	5	1923	524.8	41	1923	524.8	41	1923	524.8	41	2	1.2	1	1923	524.8	41	28	2.19231	1	4	0.230769	0	2	0.158654	0	00:01:05.65575
20:48:21	15.06.2015	sphinx3/case.s	183	0	3	0	0	3	90	54.6667	37	90	54.6667	37	90	54.6667	37	1	1	1	90	54.6667	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216697	183	0	3	0	0	3	90	54.6667	37	90	54.6667	37	90	54.6667	37	1	1	1	90	54.6667	37	0	0	0	0	0	0	0	0	0	00:00:00.036
20:48:21	15.06.2015	perlbench/locale.s	113	0	8	5	0	8	44	8.375	2	44	8.375	2	44	8.375	2	2	1.125	1	44	8.375	2	3	1.8	1	3	1.2	0	0	0	0	0	1	1	0	1	0.184314	113	0	8	5	0	8	44	8.375	2	44	8.375	2	44	8.375	2	2	1.125	1	44	8.375	2	3	1.8	1	3	1.2	0	0	0	0	00:00:00.015
20:48:21	15.06.2015	perlbench/perlapi.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.007
20:48:21	15.06.2015	perlbench/stdio.s	32	0	3	3	0	3	9	7	5	9	7	5	9	7	5	1	1	1	9	7	5	3	2	1	1	0.333333	0	0	0	0	0	0	0	0	0	0.047852	32	0	3	3	0	3	9	7	5	9	7	5	9	7	5	1	1	1	9	7	5	3	2	1	1	0.333333	0	0	0	0	00:00:00.006
